word,global_frequency,pos,lemma,is_stopword,is_proper_noun_candidate,is_content_pos
détruit,1631,VERB,détruire,False,False,True
roue,1631,NOUN,roue,False,False,True
paraissent,1631,VERB,paraître,False,False,True
représenter,1630,VERB,représenter,False,False,True
concevoir,1630,VERB,concevoir,False,False,True
souffla,1630,VERB,souffler,False,False,True
entraînait,1629,VERB,entraîner,False,False,True
patte,1629,NOUN,patte,False,False,True
arrangé,1629,VERB,arranger,False,False,True
amenait,1629,VERB,amener,False,False,True
vaudrait,1629,VERB,valoir,False,False,True
manie,1629,NOUN,manie,False,False,True
nations,1629,NOUN,nation,False,False,True
courageux,1628,ADJ,courageux,False,False,True
supérieurs,1628,ADJ,supérieur,False,False,True
passionnément,1627,ADV,passionnément,False,False,True
apprenait,1627,VERB,apprendre,False,False,True
automobile,1626,NOUN,automobile,False,False,True
feraient,1626,VERB,faire,False,False,True
entreprendre,1626,VERB,entreprendre,False,False,True
conçu,1624,VERB,concevoir,False,False,True
touchée,1623,ADJ,toucher,False,False,True
ignorais,1622,VERB,ignorer,False,False,True
brigand,1621,NOUN,brigand,False,False,True
provoquer,1621,VERB,provoquer,False,False,True
choisit,1621,VERB,choisir,False,False,True
figurer,1620,VERB,figurer,False,False,True
contenant,1620,VERB,contenir,False,False,True
duré,1620,VERB,durer,False,False,True
réfléchissait,1620,VERB,réfléchir,False,False,True
ingrat,1619,ADJ,ingrat,False,False,True
éperdue,1619,ADJ,éperdu,False,False,True
honteuse,1619,ADJ,honteux,False,False,True
matelas,1617,NOUN,matelas,False,False,True
austère,1617,ADJ,austère,False,False,True
boutiques,1617,NOUN,boutique,False,False,True
pointes,1617,NOUN,pointe,False,False,True
roule,1616,VERB,roule,False,False,True
conservait,1616,VERB,conserver,False,False,True
luttes,1616,NOUN,lutte,False,False,True
trouves,1615,VERB,trouver,False,False,True
violon,1614,NOUN,violon,False,False,True
sonné,1614,VERB,sonner,False,False,True
civil,1613,NOUN,civil,False,False,True
noyer,1613,VERB,noyer,False,False,True
aumône,1613,VERB,aumône,False,False,True
triomphant,1613,ADJ,triomphant,False,False,True
étoffes,1613,NOUN,étoffe,False,False,True
tapage,1613,NOUN,tapage,False,False,True
inexprimable,1613,VERB,inexprimable,False,False,True
incertitude,1612,NOUN,incertitude,False,False,True
humiliation,1611,NOUN,humiliation,False,False,True
indice,1611,NOUN,indice,False,False,True
annonçant,1611,VERB,annoncer,False,False,True
manuscrit,1611,NOUN,manuscrit,False,False,True
litière,1611,NOUN,litière,False,False,True
morales,1611,ADJ,moral,False,False,True
ignorez,1610,VERB,ignorer,False,False,True
précipiter,1610,VERB,précipiter,False,False,True
aiguë,1610,ADJ,aigu,False,False,True
criaient,1609,VERB,crier,False,False,True
dépassé,1608,VERB,dépasser,False,False,True
occupés,1608,VERB,occuper,False,False,True
descente,1608,NOUN,descente,False,False,True
creusé,1608,VERB,creuser,False,False,True
rencontrèrent,1608,VERB,rencontrer,False,False,True
présentant,1607,VERB,présenter,False,False,True
respectueuse,1607,ADJ,respectueux,False,False,True
gardant,1607,VERB,garder,False,False,True
courbé,1607,VERB,courber,False,False,True
ramené,1607,VERB,ramener,False,False,True
monastère,1606,NOUN,monastère,False,False,True
fermant,1606,VERB,fermer,False,False,True
voudriez,1605,VERB,vouloir,False,False,True
jouissance,1604,NOUN,jouissance,False,False,True
demandaient,1604,VERB,demander,False,False,True
renfermait,1604,VERB,renfermer,False,False,True
accoutumée,1603,NOUN,accoutumée,False,False,True
habité,1603,VERB,habiter,False,False,True
conception,1603,NOUN,conception,False,False,True
machines,1603,NOUN,machine,False,False,True
exécuté,1602,VERB,exécuter,False,False,True
joueurs,1602,NOUN,joueur,False,False,True
engagée,1602,VERB,engager,False,False,True
torches,1602,NOUN,torche,False,False,True
sifflet,1601,NOUN,sifflet,False,False,True
mairie,1601,NOUN,mairie,False,False,True
discipline,1601,NOUN,discipline,False,False,True
écoula,1600,VERB,écouler,False,False,True
idiot,1600,ADJ,idiot,False,False,True
retirée,1599,VERB,retirer,False,False,True
éloigne,1599,VERB,éloigner,False,False,True
tuée,1599,VERB,tuer,False,False,True
parcouru,1598,VERB,parcourir,False,False,True
tempérament,1598,NOUN,tempérament,False,False,True
clairière,1597,NOUN,clairière,False,False,True
bouches,1597,NOUN,bouche,False,False,True
corbeille,1597,NOUN,corbeille,False,False,True
sentaient,1597,VERB,sentir,False,False,True
coquins,1596,ADJ,coquin,False,False,True
étendant,1596,VERB,étendre,False,False,True
apparaît,1595,VERB,apparaître,False,False,True
impériale,1595,ADJ,impérial,False,False,True
menacé,1595,VERB,menacer,False,False,True
pâlir,1595,VERB,pâlir,False,False,True
délai,1595,NOUN,délai,False,False,True
forment,1594,VERB,former,False,False,True
monture,1593,NOUN,monture,False,False,True
spirituel,1593,ADJ,spirituel,False,False,True
honnêteté,1593,NOUN,honnêteté,False,False,True
écrivain,1592,NOUN,écrivain,False,False,True
ravissante,1592,ADJ,ravissant,False,False,True
architecte,1592,NOUN,architecte,False,False,True
hurla,1592,ADV,hurler,False,False,True
menu,1591,NOUN,menu,False,False,True
manqua,1590,VERB,manquer,False,False,True
fixée,1590,VERB,fixer,False,False,True
buisson,1589,NOUN,buisson,False,False,True
utiles,1589,ADJ,utile,False,False,True
monstrueux,1589,NOUN,monstrueu,False,False,True
émouvoir,1589,VERB,émouvoir,False,False,True
renommée,1588,VERB,renommer,False,False,True
effrayer,1588,VERB,effrayer,False,False,True
éperdu,1587,VERB,éperdre,False,False,True
vicomtesse,1586,NOUN,vicomte,False,False,True
ajoutant,1586,VERB,ajouter,False,False,True
versé,1586,VERB,verser,False,False,True
applaudissements,1586,NOUN,applaudissement,False,False,True
magasins,1585,NOUN,magasin,False,False,True
consentit,1585,NOUN,consentit,False,False,True
soulevant,1584,VERB,soulever,False,False,True
omnibus,1584,NOUN,omnibus,False,False,True
tremblaient,1584,VERB,trembler,False,False,True
estrade,1583,NOUN,estrade,False,False,True
insister,1583,VERB,insister,False,False,True
quête,1583,NOUN,quête,False,False,True
usine,1583,NOUN,usine,False,False,True
bêtise,1583,NOUN,bêtise,False,False,True
marchande,1582,ADJ,marchand,False,False,True
évanoui,1581,VERB,évanouir,False,False,True
insistance,1581,NOUN,insistance,False,False,True
fâchée,1581,VERB,fâcher,False,False,True
quittée,1581,VERB,quitter,False,False,True
prêté,1580,VERB,prêter,False,False,True
parloir,1580,VERB,parloir,False,False,True
lestement,1579,ADV,lestement,False,False,True
douté,1579,VERB,douter,False,False,True
osais,1578,VERB,oser,False,False,True
fuyait,1578,VERB,fuir,False,False,True
auteurs,1577,NOUN,auteur,False,False,True
connaissant,1577,VERB,connaître,False,False,True
colonie,1576,NOUN,colonie,False,False,True
moqueur,1576,ADJ,moqueur,False,False,True
accompagne,1576,VERB,accompagner,False,False,True
légumes,1576,NOUN,légume,False,False,True
tradition,1576,NOUN,tradition,False,False,True
desseins,1575,ADV,dessein,False,False,True
continuaient,1575,VERB,continuer,False,False,True
entendus,1575,VERB,entendre,False,False,True
habillée,1574,VERB,habiller,False,False,True
intéressé,1574,VERB,intéresser,False,False,True
étonnés,1574,VERB,étonner,False,False,True
caissier,1574,NOUN,caissier,False,False,True
pourrions,1574,VERB,pouvoir,False,False,True
berge,1573,NOUN,berge,False,False,True
fouiller,1573,VERB,fouiller,False,False,True
révérence,1572,NOUN,révérence,False,False,True
brin,1572,NOUN,brin,False,False,True
casse,1571,NOUN,casse,False,False,True
closes,1570,ADJ,clos,False,False,True
dus,1570,VERB,devoir,False,False,True
accordé,1570,VERB,accorder,False,False,True
foin,1570,NOUN,foin,False,False,True
académie,1569,NOUN,académie,False,False,True
rejeta,1569,VERB,rejeter,False,False,True
dent,1569,NOUN,dent,False,False,True
enfermée,1568,VERB,enfermer,False,False,True
botte,1568,NOUN,botte,False,False,True
température,1568,NOUN,température,False,False,True
tombent,1568,VERB,tomber,False,False,True
vignes,1568,ADJ,vigne,False,False,True
rendent,1567,VERB,rendre,False,False,True
caisses,1567,NOUN,caisse,False,False,True
barbares,1567,ADJ,barbare,False,False,True
accoutumé,1567,ADV,accoutumé,False,False,True
espagnole,1567,ADJ,espagnol,False,False,True
parente,1566,ADJ,parent,False,False,True
majorité,1566,NOUN,majorité,False,False,True
beautés,1566,ADJ,beauté,False,False,True
échos,1566,NOUN,écho,False,False,True
sonne,1565,VERB,sonner,False,False,True
souffler,1564,VERB,souffler,False,False,True
résolutions,1564,NOUN,résolution,False,False,True
rivale,1564,NOUN,rival,False,False,True
respira,1564,VERB,respirer,False,False,True
miracles,1564,ADJ,miracle,False,False,True
invisibles,1563,ADJ,invisible,False,False,True
racine,1563,NOUN,racine,False,False,True
char,1563,VERB,char,False,False,True
compatriotes,1562,NOUN,compatriote,False,False,True
abattit,1561,VERB,abattre,False,False,True
préviens,1561,VERB,prévenir,False,False,True
cornes,1560,NOUN,corne,False,False,True
considérables,1560,ADJ,considérable,False,False,True
pensive,1560,ADJ,pensif,False,False,True
boucher,1559,ADJ,boucher,False,False,True
désolation,1559,NOUN,désolation,False,False,True
entraient,1558,VERB,entrer,False,False,True
obstinément,1558,ADJ,obstinément,False,False,True
ponts,1558,NOUN,pont,False,False,True
consul,1557,NOUN,consul,False,False,True
sonnaient,1557,VERB,sonner,False,False,True
compromis,1555,NOUN,compromis,False,False,True
ramenait,1554,VERB,ramener,False,False,True
souffrant,1554,VERB,souffrir,False,False,True
fiévreuse,1553,ADJ,fiévreux,False,False,True
vases,1553,ADJ,vase,False,False,True
fumait,1553,VERB,fumer,False,False,True
dorés,1553,ADJ,doré,False,False,True
appartenant,1551,VERB,appartenir,False,False,True
universelle,1551,ADJ,universel,False,False,True
croyance,1551,NOUN,croyance,False,False,True
flotte,1551,NOUN,flotte,False,False,True
lièvre,1551,NOUN,lièvre,False,False,True
gage,1550,NOUN,gage,False,False,True
commencée,1550,VERB,commencer,False,False,True
avidement,1549,ADV,avidement,False,False,True
expressions,1549,NOUN,expression,False,False,True
remplacé,1549,VERB,remplacer,False,False,True
modernes,1549,ADJ,moderne,False,False,True
approché,1548,VERB,approcher,False,False,True
béni,1547,NOUN,béni,False,False,True
marraine,1547,NOUN,marraine,False,False,True
complot,1547,NOUN,complot,False,False,True
découvre,1547,VERB,découvrir,False,False,True
ornée,1546,VERB,orner,False,False,True
craignais,1546,ADJ,craignai,False,False,True
gracieusement,1546,ADV,gracieusement,False,False,True
exciter,1545,VERB,exciter,False,False,True
fréquemment,1545,ADV,fréquemment,False,False,True
saisis,1545,VERB,saisir,False,False,True
choisie,1544,VERB,choisir,False,False,True
jouissances,1544,NOUN,jouissance,False,False,True
offrant,1544,VERB,offrir,False,False,True
porteur,1543,NOUN,porteur,False,False,True
collection,1543,NOUN,collection,False,False,True
inconnues,1542,ADJ,inconnu,False,False,True
étroitement,1542,ADV,étroitement,False,False,True
calculs,1542,NOUN,calcul,False,False,True
aperçurent,1541,VERB,apercevoir,False,False,True
hésitant,1541,VERB,hésiter,False,False,True
largeur,1541,NOUN,largeur,False,False,True
brute,1540,NOUN,brute,False,False,True
froids,1540,ADJ,froid,False,False,True
fausses,1540,ADJ,faux,False,False,True
joignit,1540,VERB,joindre,False,False,True
probité,1540,ADJ,probité,False,False,True
orgueilleuse,1539,ADJ,orgueilleux,False,False,True
prétentions,1539,NOUN,prétention,False,False,True
présents,1539,ADJ,présent,False,False,True
amas,1538,NOUN,amas,False,False,True
miel,1538,ADJ,miel,False,False,True
regagna,1538,VERB,regagner,False,False,True
éloignement,1538,NOUN,éloignement,False,False,True
profitant,1538,VERB,profiter,False,False,True
changeant,1538,VERB,changer,False,False,True
muets,1537,ADJ,muet,False,False,True
idole,1537,NOUN,idole,False,False,True
couvertures,1537,NOUN,couverture,False,False,True
renouveler,1537,VERB,renouveler,False,False,True
terreurs,1537,NOUN,terreur,False,False,True
conquis,1537,VERB,conquérir,False,False,True
musicien,1536,ADJ,musicien,False,False,True
reprirent,1536,VERB,reprendre,False,False,True
redressant,1536,VERB,redresser,False,False,True
pensai,1536,NOUN,pensai,False,False,True
lâches,1536,ADJ,lâche,False,False,True
policier,1535,ADJ,policier,False,False,True
repoussé,1534,VERB,repousser,False,False,True
importantes,1534,ADJ,important,False,False,True
poules,1534,NOUN,poule,False,False,True
jurer,1534,VERB,jurer,False,False,True
violentes,1533,ADJ,violent,False,False,True
prompt,1533,VERB,prompt,False,False,True
prenne,1533,VERB,prendre,False,False,True
soupirant,1533,VERB,soupirer,False,False,True
impatient,1533,NOUN,impatient,False,False,True
secouer,1533,VERB,secouer,False,False,True
songes,1532,NOUN,songe,False,False,True
ambassade,1532,NOUN,ambassade,False,False,True
fâcher,1532,VERB,fâcher,False,False,True
pressés,1532,NOUN,pressé,False,False,True
demanderai,1530,VERB,demander,False,False,True
fugitifs,1528,NOUN,fugitif,False,False,True
enchantement,1528,ADV,enchantement,False,False,True
durtal,1528,ADJ,durtal,False,False,True
natures,1527,NOUN,nature,False,False,True
baisser,1527,VERB,baisser,False,False,True
finalement,1527,ADV,finalement,False,False,True
remettant,1527,VERB,remettre,False,False,True
choisis,1527,VERB,choisir,False,False,True
parlement,1526,NOUN,parlement,False,False,True
répandit,1526,VERB,répandre,False,False,True
produits,1526,NOUN,produit,False,False,True
perle,1525,NOUN,perle,False,False,True
enfonçait,1524,VERB,enfoncer,False,False,True
installa,1524,VERB,installer,False,False,True
poule,1522,NOUN,poule,False,False,True
puissent,1521,VERB,pouvoir,False,False,True
dévoré,1521,VERB,dévorer,False,False,True
interrogé,1521,VERB,interroger,False,False,True
révélations,1521,NOUN,révélation,False,False,True
désigné,1520,VERB,désigner,False,False,True
ressemblaient,1517,VERB,ressembler,False,False,True
punition,1517,NOUN,punition,False,False,True
normandie,1517,NOUN,normandie,False,False,True
embarrassée,1517,ADJ,embarrasser,False,False,True
conclure,1517,VERB,conclure,False,False,True
bravoure,1517,NOUN,bravoure,False,False,True
sûrs,1514,ADJ,sûr,False,False,True
effectivement,1514,ADV,effectivement,False,False,True
prendra,1514,VERB,prendre,False,False,True
brèche,1514,NOUN,brèche,False,False,True
exigences,1513,NOUN,exigence,False,False,True
aimons,1513,VERB,aimer,False,False,True
donnèrent,1513,VERB,donner,False,False,True
affectueuse,1512,ADJ,affectueux,False,False,True
clameurs,1512,NOUN,clameur,False,False,True
convoi,1512,NOUN,convoi,False,False,True
asseyant,1512,VERB,asseoir,False,False,True
créé,1510,VERB,créer,False,False,True
remettait,1509,VERB,remettre,False,False,True
déserts,1509,NOUN,désert,False,False,True
relève,1509,VERB,relever,False,False,True
rencontrée,1508,VERB,rencontrer,False,False,True
avançaient,1508,VERB,avancer,False,False,True
continué,1508,VERB,continuer,False,False,True
poussaient,1507,VERB,pousser,False,False,True
versa,1507,VERB,verser,False,False,True
reviendrait,1507,VERB,revenir,False,False,True
pourpoint,1506,NOUN,pourpoint,False,False,True
séparée,1506,ADJ,séparer,False,False,True
curieusement,1506,ADV,curieusement,False,False,True
sus,1506,ADV,sus,False,False,True
braver,1505,VERB,braver,False,False,True
produisait,1505,VERB,produire,False,False,True
imbéciles,1505,ADJ,imbécile,False,False,True
entourent,1505,VERB,entourer,False,False,True
prestige,1504,NOUN,prestige,False,False,True
opérations,1504,NOUN,opération,False,False,True
loger,1504,VERB,loger,False,False,True
fourré,1504,VERB,fourrer,False,False,True
drôles,1503,ADJ,drôle,False,False,True
arrêtez,1503,VERB,arrêter,False,False,True
traitait,1503,VERB,traiter,False,False,True
entrain,1503,VERB,entrain,False,False,True
défilé,1503,VERB,défiler,False,False,True
proposé,1502,VERB,proposer,False,False,True
moue,1502,VERB,moue,False,False,True
faces,1502,NOUN,face,False,False,True
flottait,1502,VERB,flotter,False,False,True
embrassé,1502,VERB,embrasser,False,False,True
envahi,1501,VERB,envahir,False,False,True
merveilleusement,1501,ADV,merveilleusement,False,False,True
momentanément,1501,ADV,momentanément,False,False,True
haies,1500,NOUN,haie,False,False,True
gardée,1500,VERB,garder,False,False,True
couchés,1500,VERB,coucher,False,False,True
pomme,1500,ADJ,pomme,False,False,True
croissante,1499,ADJ,croissant,False,False,True
photographie,1498,NOUN,photographie,False,False,True
vaincue,1498,VERB,vaincre,False,False,True
exercices,1498,NOUN,exercice,False,False,True
paresse,1498,NOUN,paresse,False,False,True
active,1497,VERB,active,False,False,True
